product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,Sales_volume,revenue,discount_effectiveness,inventory_performance,NormalizedSalesVolume,NormalizedRevenue,NormalizedInventoryPerformance
B09VCHLSJF,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29999,39999,0.25,4.2,7298,30651.598,9.20E+08,0.2500062502,159388.3,0.01631548663,0.08,0.02
B09VGKFM7Y,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,219,499,0.56,4.4,14,61.600002,13490.4,0.5611222445,332.64005,3.28E-05,0.00,0.00
B09VGS66FV,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1349,1850,0.27,4.4,638,2807.2,3786912.8,0.2708108108,15158.88,0.001494239683,0.00,0.00
B09VH568H7,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,119,299,0.6,3.8,51,193.8,23062.201,0.602006689,930.24,1.03E-04,0.00,0.00
B09VKWGZD7,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",4789,8990,0.47,4.3,1017,4373.1,2.09E+07,0.4672969967,23177.432,0.002327749913,0.00,0.00
B09VL9KFDB,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",2399,4200,0.43,3.8,397,1508.6,3619131.2,0.4288095238,7241.28,8.03E-04,0.00,0.00
B09VPH38JS,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,697,1499,0.54,3.8,144,547.2,381398.4,0.5350233489,2626.56,2.91E-04,0.00,0.00
B09VT6JKRP,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,0.8,4.1,425,1742.5,346757.5,0.8008008008,8886.75,9.28E-04,0.00,0.00
B09VZBGL1N,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99,499,0.8,4.1,2451,10049.1,994860.9,0.8016032064,51250.406,0.005349018237,0.00,0.01
B09W5XR9RT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1999,0.51,4.4,184,809.60004,785312.06,0.5147573787,4371.8403,4.31E-04,0.00,0.00
B09W5XR9RT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1999,0.51,4.4,184,809.60004,785312.06,0.5147573787,4371.8403,4.31E-04,0.00,0.00
B09W5XR9RT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1999,0.51,4.4,184,809.60004,785312.06,0.5147573787,4371.8403,4.31E-04,0.00,0.00
B09W9V2PXG,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,759,1999,0.62,4.3,532,2287.6,1736288.5,0.6203101551,12124.281,0.001217662688,0.00,0.00
B09WF4Q7B3,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1799,2599,0.31,3.6,771,2775.5999,4993304,0.3078106964,12767.759,0.001477419319,0.00,0.00
B09WMTJPG7,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2599,4400,0.41,4.1,14947,61282.7,1.59E+08,0.4093181818,312541.78,0.03262006348,0.01,0.03
B09WN3SRC7,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",77990,139900,0.44,4.7,5935,27894.498,2.18E+09,0.4425303788,158998.64,0.01484791459,0.20,0.02
B09WRMNJ9G,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,34999,38999,0.1,4.2,11029,46321.797,1.62E+09,0.1025667325,240873.33,0.02465655003,0.15,0.02
B09X1M3DHX,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999,27990,0.64,4.2,1269,5329.8,5.33E+07,0.6427652733,27714.957,0.002836990118,0.00,0.00
B09X5C9VLK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1299,3500,0.63,3.8,44050,167390,2.17E+08,0.6288571429,803472,0.08909973656,0.02,0.08
B09X5HD5T1,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",229,499,0.54,3.5,185,647.5,148277.5,0.5410821643,2913.75,3.45E-04,0.00,0.00
B09X76VL5L,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1599,3490,0.54,3.7,676,2501.2,3999418.8,0.5418338109,11755.64,0.001331359466,0.00,0.00
B09X79PP8F,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,299,0.4,3.9,81,315.9,56546.098,0.4013377926,1547.91,1.68E-04,0.00,0.00
B09X7DY7Q4,Electronics|Accessories|MemoryCards|MicroSD,939,1800,0.48,4.5,205052,922734,8.66E+08,0.4783333333,5075037,0.4911605013,0.08,0.50
B09XB1R2F3,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",179,799,0.78,3.5,132,462,82698,0.7759699625,2079,2.46E-04,0.00,0.00
B09XB7DPW1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999,11999,0.25,4,12796,51184,4.61E+08,0.2500208351,255920,0.02724464374,0.04,0.03
B09XB7SRQ5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999,11999,0.25,4,12796,51184,4.61E+08,0.2500208351,255920,0.02724464374,0.04,0.03
B09XB8GFBQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999,11999,0.25,4,12796,51184,4.61E+08,0.2500208351,255920,0.02724464374,0.04,0.03
B09XBJ1CTN,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,649,999,0.35,4.2,1315,5522.9995,3584426.8,0.3503503504,28719.596,0.00293982795,0.00,0.00
B09XHXXCFH,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,3685,5495,0.33,4.1,290,1189,4381465,0.3293903549,6063.9,6.33E-04,0.00,0.00
B09XJ1LM7R,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,799,0.5,4.3,12,51.600002,20588.4,0.5006257822,273.48,2.75E-05,0.00,0.00
B09XJ5LD6L,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,23999,32999,0.27,3.9,8866,34577.402,8.30E+08,0.2727355374,169429.27,0.01840514612,0.08,0.02
B09XRBJ94N,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,2092,4600,0.55,4.3,562,2416.6,5055527.5,0.5452173913,12807.981,0.001286327877,0.00,0.00
B09XTQFFCG,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",2669,3199,0.17,3.9,260,1014,2706366,0.165676774,4968.6,5.40E-04,0.00,0.00
B09XX51X2G,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,449,999,0.55,4,2102,8408,3775192,0.5505505506,42040,0.004475479927,0.00,0.00
B09XXZXQC1,Computers&Accessories|Tablets,26999,37999,0.29,4.6,2886,13275.6,3.58E+08,0.2894813021,74343.36,0.007066446399,0.03,0.01
B09Y14JLP3,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99,499,0.8,4.1,2451,10049.1,994860.9,0.8016032064,51250.406,0.005349018237,0.00,0.01
B09Y358DZQ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2033,4295,0.53,3.4,422,1434.8,2916948.5,0.5266589057,6313.12,7.64E-04,0.00,0.00
B09Y5FZK9N,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,809,1545,0.48,3.7,976,3611.2,2921460.8,0.4763754045,16972.64,0.001922199466,0.00,0.00
B09Y5MP7C4,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299,3499,0.63,3.9,12452,48562.8,6.31E+07,0.6287510717,237957.73,0.02584940968,0.01,0.02
B09YDFDVNS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324,1699,0.22,4,128311,513244,6.80E+08,0.2207180695,2566220,0.2731937702,0.06,0.25
B09YDFKJF8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324,1699,0.22,4,128311,513244,6.80E+08,0.2207180695,2566220,0.2731937702,0.06,0.25
B09YHLPQYT,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",246,600,0.59,4.2,143,600.6,147747.6,0.59,3123.1199,3.20E-04,0.00,0.00
B09YL9SN9B,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15990,23990,0.33,4.3,1035,4450.5,7.12E+07,0.3334722801,23587.65,0.002368949027,0.01,0.00
B09YLFHFDW,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1599,2790,0.43,3.6,2272,8179.1997,1.31E+07,0.4268817204,37624.316,0.004353692207,0.00,0.00
B09YLWT89W,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,9199,18000,0.49,4,16020,64080,5.89E+08,0.4889444444,320400,0.03410903351,0.05,0.03
B09YLX91QR,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,399,0.55,4,1423,5692,1018868,0.5513784461,28460,0.003029784936,0.00,0.00
B09YLXYP7Y,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,399,0.55,4,1423,5692,1018868,0.5513784461,28460,0.003029784936,0.00,0.00
B09YLXYP7Y,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,399,0.55,4,1423,5692,1018868,0.5513784461,28460,0.003029784936,0.00,0.00
B09YLXYP7Y,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,399,0.55,4,1423,5692,1018868,0.5513784461,28460,0.003029784936,0.00,0.00
B09YLYB9PB,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,399,0.63,4,1423,5692,848108,0.626566416,28460,0.003029784936,0.00,0.00
B09YV3K34W,Electronics|WearableTechnology|SmartWatches,2199,9999,0.78,4.2,29472,123782.39,2.72E+08,0.7800780078,643668.44,0.06588791648,0.02,0.06
B09YV42QHZ,Electronics|WearableTechnology|SmartWatches,1499,7999,0.81,4.2,22638,95079.59,1.43E+08,0.8126015752,494413.88,0.0506097522,0.01,0.05
B09YV463SW,Electronics|WearableTechnology|SmartWatches,1499,9999,0.85,4.2,22638,95079.59,1.43E+08,0.8500850085,494413.88,0.0506097522,0.01,0.05
B09YV4MW2T,Electronics|WearableTechnology|SmartWatches,2199,9999,0.78,4.2,29471,123778.195,2.72E+08,0.7800780078,643646.56,0.06588568353,0.02,0.06
B09YV4MW2T,Electronics|WearableTechnology|SmartWatches,2199,9999,0.78,4.2,29478,123807.59,2.72E+08,0.7800780078,643799.44,0.06590133015,0.02,0.06
B09YV4RG4D,Electronics|WearableTechnology|SmartWatches,1499,7999,0.81,4.2,22636,95071.195,1.43E+08,0.8126015752,494370.2,0.05060528364,0.01,0.05
B09YV4RG4D,Electronics|WearableTechnology|SmartWatches,1499,7999,0.81,4.2,22638,95079.59,1.43E+08,0.8126015752,494413.88,0.0506097522,0.01,0.05
B09YV575RK,Electronics|WearableTechnology|SmartWatches,2499,9999,0.75,4,9090,36360,9.09E+07,0.7500750075,181800,0.01935400216,0.01,0.02
B09Z28BQZT,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,599,3999,0.85,3.9,1087,4239.3003,2539341,0.8502125531,20772.572,0.0022565299,0.00,0.00
B09Z6WH2N1,Electronics|Mobiles&Accessories|MobileAccessories|Décor,95,499,0.81,4.2,1949,8185.8,777651,0.8096192385,42566.156,0.004357205469,0.00,0.00
B09Z6WH2N1,Electronics|Mobiles&Accessories|MobileAccessories|Décor,95,499,0.81,4.2,1949,8185.8,777651,0.8096192385,42566.156,0.004357205469,0.00,0.00
B09Z7YGV3R,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,269,699,0.62,4,93,372,100068,0.6151645207,1860,1.98E-04,0.00,0.00
B09ZDVL7L8,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2199,3895,0.44,3.9,1085,4231.5,9305068,0.4354300385,20734.35,0.002252377891,0.00,0.00
B09ZHCJDP1,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",499,1000,0.5,5,23,115,57385,0.501,690,6.12E-05,0.00,0.00
B09ZK6THRR,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",479,1000,0.52,4.2,1559,6547.8,3136396,0.521,34048.56,0.003485317253,0.00,0.00
B09ZPJT8B2,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",11990,31990,0.63,4.2,64,268.8,3222911.8,0.6251953736,1397.7599,1.43E-04,0.00,0.00
B09ZPL5VYM,Electronics|Mobiles&Accessories|MobileAccessories|Stands,199,499,0.6,4.1,1786,7322.5996,1457197.4,0.6012024048,37345.258,0.003897734006,0.00,0.00
B09ZPM4C2C,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",10901,30990,0.65,4.1,398,1631.7999,1.78E+07,0.6482413682,8322.18,8.69E-04,0.00,0.00
B09ZQK9X8G,Electronics|WearableTechnology|SmartWatches,2998,5999,0.5,4.1,5179,21233.9,6.37E+07,0.5002500417,108292.89,0.01130255628,0.01,0.01
B09ZQK9X8G,Electronics|WearableTechnology|SmartWatches,2998,5999,0.5,4.1,5179,21233.9,6.37E+07,0.5002500417,108292.89,0.01130255628,0.01,0.01
B09ZTZ9N3Q,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1049,1699,0.38,3.1,111,344.09998,360960.88,0.3825779871,1410.8099,1.83E-04,0.00,0.00
B09ZVJXN5L,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",778,999,0.22,3.3,8,26.4,20539.2,0.2212212212,113.520004,1.41E-05,0.00,0.00
B0B12K5BPM,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1049,2299,0.54,3.9,1779,6938.1,7278067,0.5437146585,33996.688,0.003693069372,0.00,0.00
B0B14MR9L1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999,24999,0.32,4.1,22318,91503.8,1.56E+09,0.3200128005,466669.34,0.04870640106,0.14,0.05
B0B15CPR37,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32990,47900,0.31,4.3,7109,30568.701,1.01E+09,0.3112734864,162014.12,0.01627136153,0.09,0.02
B0B15GSPQW,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",47990,70900,0.32,4.3,7109,30568.701,1.47E+09,0.3231311707,162014.12,0.01627136153,0.13,0.02
B0B16KD737,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8499,15999,0.47,4.3,592,2545.6,2.16E+07,0.4687792987,13491.681,0.001354993066,0.00,0.00
B0B19VJXQZ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|RoboticVacuums",27900,59900,0.53,4.4,5298,23311.201,6.50E+08,0.5342237062,125880.484,0.01240827928,0.06,0.01
B0B1F6GQPS,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999,4499,0.78,3.8,3390,12882,1.29E+07,0.7779506557,61833.598,0.006856937728,0.00,0.01
B0B1MDZV9C,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",2286,4495,0.49,3.9,326,1271.4,2906420.5,0.4914349277,6229.8604,6.77E-04,0.00,0.00
B0B1NX6JTN,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,1599,2599,0.38,4.3,1801,7744.3003,1.24E+07,0.3847633705,41044.797,0.00412220035,0.00,0.00
B0B1YVCJ2Y,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",11499,19990,0.42,4.3,4703,20222.9,2.33E+08,0.4247623812,107181.375,0.01076441282,0.02,0.01
B0B1YY6JJL,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",23999,34990,0.31,4.3,4703,20222.9,4.85E+08,0.3141183195,107181.375,0.01076441282,0.04,0.01
B0B1YZ9CB8,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999,47990,0.31,4.3,4703,20222.9,6.67E+08,0.3123775787,107181.375,0.01076441282,0.06,0.01
B0B1YZX72F,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",27999,40990,0.32,4.3,4703,20222.9,5.66E+08,0.3169309588,107181.375,0.01076441282,0.05,0.01
B0B217Z5VK,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1799,3999,0.55,3.9,3517,13716.301,2.47E+07,0.5501375344,67209.875,0.00730102638,0.00,0.01
B0B21C4BMX,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,228,899,0.75,3.8,132,501.6,114364.805,0.7463848721,2407.68,2.67E-04,0.00,0.00
B0B21XL94T,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21990,34990,0.37,4.3,1657,7125.1,1.57E+08,0.3715347242,37763.03,0.003792607282,0.01,0.00
B0B23LW7NV,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999,2899,0.66,4.7,7779,36561.297,3.65E+07,0.6553984132,208399.39,0.01946115019,0.00,0.02
B0B244R4KB,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999,2899,0.66,4.6,6129,28193.4,2.82E+07,0.6553984132,157883.03,0.01500701662,0.00,0.02
B0B25DJ352,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,353,1199,0.71,4.3,629,2704.7002,954759.2,0.70558799,14334.911,0.00143968024,0.00,0.00
B0B25LQQPC,Computers&Accessories|Components|InternalSolidStateDrives,3307,6100,0.46,4.3,2515,10814.5,3.58E+07,0.4578688525,57316.85,0.005756431693,0.00,0.01
B0B2931FCV,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999,4199,0.76,3.5,1913,6695.5,6688804.5,0.762086211,30129.75,0.003563936234,0.00,0.00
B0B296NTFV,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299,599,0.5,4.1,1597,6547.6997,1957762.2,0.5008347245,33393.27,0.003485263865,0.00,0.00
B0B298D54H,Electronics|WearableTechnology|SmartWatches,265,999,0.73,3.7,465,1720.5,455932.5,0.7347347347,8086.35,9.16E-04,0.00,0.00
B0B2C5MJN6,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32990,54990,0.4,4.1,1555,6375.5,2.10E+08,0.4000727405,32515.049,0.003393603981,0.02,0.00
B0B2CPVXHX,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,379,1499,0.75,4.1,670,2747,1041113,0.7471647765,14009.699,0.001462195928,0.00,0.00
B0B2CWRDB1,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",5999,9999,0.4,4.2,170,713.99994,4283285.5,0.400040004,3712.7996,3.80E-04,0.00,0.00
B0B2CZTCL2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1299,1999,0.35,3.8,311,1181.7999,1535158.1,0.3501750875,5672.6396,6.29E-04,0.00,0.00
B0B2DD66GS,Electronics|Accessories|MemoryCards|MicroSD,1329,2900,0.54,4.5,19624,88308,1.17E+08,0.5417241379,485694,0.04700531415,0.01,0.05
B0B2DD8BQ8,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,2079,3099,0.33,4.1,282,1156.2,2403739.8,0.3291384318,5896.6196,6.15E-04,0.00,0.00
B0B2DJ5RVQ,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,689,1999,0.66,4.3,1193,5129.9004,3534501.2,0.6553276638,27188.473,0.002730585902,0.00,0.00
B0B2DJDCPX,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209,499,0.58,3.9,536,2090.4001,436893.62,0.5811623246,10242.961,0.001112695491,0.00,0.00
B0B2DJDCPX,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209,499,0.58,3.9,536,2090.4001,436893.62,0.5811623246,10242.961,0.001112695491,0.00,0.00
B0B2DZ5S6R,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,749,1299,0.42,4,119,476,356524,0.4234026174,2380,2.53E-04,0.00,0.00
B0B2PQL5N3,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",230,999,0.77,4.2,1528,6417.5996,1476047.9,0.7697697698,33371.516,0.003416013105,0.00,0.00
B0B2RBP83P,Computers&Accessories|Laptops|TraditionalLaptops,37247,59890,0.38,4,323,1292,4.81E+07,0.3780764735,6460,6.88E-04,0.00,0.00
B0B2X35B1K,Electronics|WearableTechnology|SmartWatches,3999,6999,0.43,4.1,10229,41938.9,1.68E+08,0.4286326618,213888.38,0.02232358529,0.02,0.02
B0B31BYXQQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1399,5499,0.75,3.9,9504,37065.6,5.19E+07,0.7455901073,181621.45,0.01972958477,0.00,0.02
B0B31FR4Y2,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1999,9999,0.8,3.7,1986,7348.2,1.47E+07,0.800080008,34536.543,0.003911360799,0.00,0.00
B0B3CPQ5PF,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,28999,28999,0,4.3,17415,74884.5,2.17E+09,0,396887.88,0.03986014232,0.20,0.04
B0B3CQBRB4,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,28999,28999,0,4.3,17415,74884.5,2.17E+09,0,396887.88,0.03986014232,0.20,0.04
B0B3D39RKV,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,33999,33999,0,4.3,17415,74884.5,2.55E+09,0,396887.88,0.03986014232,0.23,0.04
B0B3DV7S9B,Electronics|Mobiles&Accessories|MobileAccessories|Stands,209,499,0.58,3.6,104,374.4,78249.6,0.5811623246,1722.24,1.99E-04,0.00,0.00
B0B3G5XZN5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,2799,3499,0.2,4.5,546,2457,6877143,0.2000571592,13513.5,0.001307832324,0.00,0.00
B0B3JSWG81,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",199,999,0.8,3.1,2,6.2,1233.7999,0.8008008008,25.419998,3.30E-06,0.00,0.00
B0B3MMYHYW,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999,45999,0.28,4.2,7298,30651.598,1.01E+09,0.2826148395,159388.3,0.01631548663,0.09,0.02
B0B3MQXNFB,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,57.89,199,0.71,4,9378,37512,2171569.8,0.7090954805,187560,0.01996719827,0.00,0.02
B0B3MWYCHQ,Electronics|WearableTechnology|SmartWatches,2999,9999,0.7,4.2,20879,87691.8,2.63E+08,0.700070007,455997.3,0.04667731811,0.02,0.04
B0B3MWYCHQ,Electronics|WearableTechnology|SmartWatches,2999,9999,0.7,4.2,20881,87700.195,2.63E+08,0.700070007,456041,0.04668178667,0.02,0.04
B0B3N7LR6K,Electronics|WearableTechnology|SmartWatches,3999,16999,0.76,4.3,17159,73783.7,2.95E+08,0.7647508677,391053.66,0.03927419937,0.03,0.04
B0B3N7LR6K,Electronics|WearableTechnology|SmartWatches,3999,16999,0.76,4.3,17162,73796.6,2.95E+08,0.7647508677,391122,0.03928106589,0.03,0.04
B0B3N8VG24,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,88,299,0.71,4,9378,37512,3301056,0.7056856187,187560,0.01996719827,0.00,0.02
B0B3NDPCS9,Electronics|WearableTechnology|SmartWatches,3999,17999,0.78,4.3,17161,73792.305,2.95E+08,0.7778209901,391099.22,0.03927877971,0.03,0.04
B0B3RHX6B6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,399,0.63,3.9,57,222.3,33122.7,0.626566416,1089.27,1.18E-04,0.00,0.00
B0B3RRWSF6,Electronics|WearableTechnology|SmartWatches,1998,9999,0.8,4.3,27696,119092.805,2.38E+08,0.800180018,631191.94,0.06339170531,0.02,0.06
B0B3RRWSF6,Electronics|WearableTechnology|SmartWatches,1998,9999,0.8,4.3,27709,119148.7,2.38E+08,0.800180018,631488.1,0.06342145756,0.02,0.06
B0B3RS9DNF,Electronics|WearableTechnology|SmartWatches,1999,9999,0.8,4.3,27704,119127.2,2.38E+08,0.800080008,631374.2,0.06341001336,0.02,0.06
B0B3RSDSZ3,Electronics|WearableTechnology|SmartWatches,1999,9999,0.8,4.3,27696,119092.805,2.38E+08,0.800080008,631191.94,0.06339170531,0.02,0.06
B0B3TBY2YX,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1260,2299,0.45,4.3,55,236.50002,297990.03,0.4519356242,1253.4501,1.26E-04,0.00,0.00
B0B3X2BY3M,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3599,7299,0.51,4,10324,41296,1.49E+08,0.506918756,206480,0.02198137715,0.01,0.02
B0B3XXSB1K,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",47990,79990,0.4,4.3,1376,5916.8003,2.84E+08,0.4000500063,31359.043,0.003149443503,0.03,0.00
B0B3XY5YT4,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990,49990,0.38,4.3,1376,5916.8003,1.83E+08,0.3800760152,31359.043,0.003149443503,0.02,0.00
B0B466C3G4,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8990,18990,0.53,3.9,350,1365,1.23E+07,0.5265929437,6688.5,7.27E-04,0.00,0.00
B0B467CCB9,"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",6999,16990,0.59,3.8,110,418,2925582,0.5880517952,2006.4,2.22E-04,0.00,0.00
B0B4DT8MKT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,348,1499,0.77,4.2,656,2755.2,958809.56,0.7678452302,14327.039,0.001466560692,0.00,0.00
B0B4DT8MKT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,348,1499,0.77,4.2,656,2755.2,958809.56,0.7678452302,14327.039,0.001466560692,0.00,0.00
B0B4F1YC3J,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,19499,0.28,4.1,18998,77891.8,1.09E+09,0.282065747,397248.16,0.04146089289,0.10,0.04
B0B4F2TTTS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999,14999,0.27,4.1,18998,77891.8,8.57E+08,0.2666844456,397248.16,0.04146089289,0.08,0.04
